turn,player,move,board,winner
39,Black,26,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', '.', '.', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
40,White,16,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', '.', '.', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
41,Black,75,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', '.', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
42,White,17,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', '.', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
43,Black,18,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', '.', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', '.', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
44,White,86,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', '.', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
45,Black,56,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'White', '.', 'Black', '.', '?', '?', 'Black', 'White', 'Black', 'Black', '.', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
46,White,85,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
47,Black,87,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
48,White,27,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
49,Black,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', '.', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
50,White,76,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
51,Black,67,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
52,White,57,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
53,Black,58,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', '.', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
54,White,47,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
55,Black,48,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '.', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
56,White,68,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
57,Black,78,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '.', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
58,White,88,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
59,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
60,White,28,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', '.', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
61,Black,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
59,White,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Lefty Black
